id,Job_title,Company,Category,Location,Work_type,Working_type,Salary,Experience,Skills,Study_requirement,Desc,Link,Link_img
gl30,UI/UX Designer Intern,Toko Rumahan Indonesia,UI/UX Design,"Sukajadi, Bandung, Jawa Barat, Indonesia",Magang,Tidak ditampilkan,Rp600rb,Kurang dari setahun,"UI/UX Design, Trello/JIRA, figma UI",Diploma (D1 - D4),"Illustrate ideas through storyboards, process flows, user journeys and sitemaps, Create Lo-fidelity in accordance with stakeholder and company needs, Create Hi-fidelity based on Android, iOS, Desktop, and Web behavior, To effectively communicate interaction and design ideas, create wireframes, user flows, process flows, and site maps, Create prototypes based on Android, iOS, Desktop, and Web behavior, Conducting user research and competitor analysis, as well as planning them, Works well with Software Engineers and Product Managers",https://glints.com/id/opportunities/jobs/ui-ux-designer-intern/176ac869-5e69-4039-ae17-74096afb4ec5?utm_referrer=explore,https://images.glints.com/unsafe/glints-dashboard.s3.amazonaws.com/company-logo/779129e7facaf68fc5dab9cb74084f3d.png
gl31,Sales Development Representative (SDR),Codemi,Cold Calling,"Kapanewon Ngaglik, Sleman, DI Yogyakarta, Indonesia",Penuh Waktu,Tidak ditampilkan,Rp3jt-Rp4jt,1 – 3 tahun,"Telesales, Cold Calling, Sales, B2b Sales, Cold Emailing, B2b Cold Calling",Sarjana (S1),"Drive top-of-the-funnel lead generation for account executives, Update and manage all sales activities, opportunities, and account information in CRM, Consistently achieve a monthly quota of qualified opportunities",https://glints.com/id/opportunities/jobs/sales-development-representative-sdr/d85bfdac-b7bc-4c07-bac7-7e67ab231423?utm_referrer=explore,https://images.glints.com/unsafe/glints-dashboard.s3.amazonaws.com/company-logo/cc74675797aadb564e8f7f2de2cee3e7.png
gl32,Hydrologist,KLK Agriservindo Indonesia,Chemical analysis,"Payung Sekaki, Pekanbaru, Riau, Indonesia",Penuh Waktu,Tidak ditampilkan,Tidak ditampilkan,3 – 5 tahun,"Chemical Engineering, Water Treatment, AutoCAD, Chemical analysis",Sarjana (S1),"Bachelor degree (S1) in Civil Engineering, Environmental, Engineering from reputable university., Minimum 5 years related working experience in hydrology, drainage,water management, and plan overall hydrology., Able to operate AutoCAD., Willing to be placed to our operations in Kalimantan and Sumatera.",https://glints.com/id/opportunities/jobs/hydrologist/8c0fcea8-f2e3-4d0b-8c3d-59949ca4c320?utm_referrer=explore,https://images.glints.com/unsafe/glints-dashboard.s3.amazonaws.com/company-logo/b12f770f759ee7d6f328c622bc2da9f2.jpg
gl33,Senior Manager of Land Transport,Pt Kamadjaja Logistics,Leadership Development,"Cibitung, Bekasi, Jawa Barat, Indonesia",Penuh Waktu,Tidak ditampilkan,Tidak ditampilkan,Lebih dari 10 tahun,"Business Analysis, Leadership Development, Microsoft Excel, Project Management, Time Management",Sarjana (S1),,https://glints.com/id/opportunities/jobs/senior-manager-of-land-transport/f8b5fad9-5cf6-4765-80cc-7d45f70cc906?utm_referrer=explore,https://images.glints.com/unsafe/glints-dashboard.s3.amazonaws.com/company-logo/dab20f8b2fa44d6b90862e8528fa22a2.jpg
gl34,Admin Marketplace,PT Sahabat Petmu Indonesia,Social Media Marketing & Management,"Penjaringan, Jakarta Utara, DKI Jakarta, Indonesia",Penuh Waktu,Tidak ditampilkan,"Rp3,8jt-Rp4jt",1 – 3 tahun,"Marketing Communications, Social Media Marketing & Management, E-commerce",SMA/SMK,"Pendidikan min. SMK, Berdomisili di sekitar daerah Pluit atau sekitarnya, Wanita berusia max 28 tahun, Mampu mengoperasikan handphone, komputer dan Instagram dengan baik, Memiliki pengalaman mengurus Tokopedia, Shopee atau menjadi sales, Memiliki kemampuan membuat content untuk social media akan menjadi plus, Sopan dan dapat berkomunikasi dengan baik, Mengikuti trend di sosial media, Mampu bekerja di bawah tekanan dan dengan target (bonus tersedia)",https://glints.com/id/opportunities/jobs/admin-marketplace/b7309ac8-9f4c-4f48-9b90-75c339041d56?utm_referrer=explore,https://images.glints.com/unsafe/glints-dashboard.s3.amazonaws.com/company-logo/ca69690bb0a9c0f19bab3ceb47eb98ed.png
gl35,Sales Executive,Tamansari Bintaro Mansion,Marketing,"Pesanggrahan, Jakarta Selatan, DKI Jakarta, Indonesia",Penuh Waktu,Tidak ditampilkan,Tidak ditampilkan,Kurang dari setahun,"Marketing, Negotiation, Sales",SMA/SMK,"Gaji, Komisi, Closing Fee, Reward Penjualan",https://glints.com/id/opportunities/jobs/sales-executive/b54f1259-4b7c-4101-986f-7c57293e2e34?utm_referrer=explore,https://images.glints.com/unsafe/glints-dashboard.s3.amazonaws.com/company-logo/b9d8912554fb23dd628263166d749b8b.png
gl36,Penerjemah Bahasa Mandarin,PT. Zhong Wei Pasta,Mandarin,"Curug, Tangerang, Banten, Indonesia",Penuh Waktu,Tidak ditampilkan,Tidak ditampilkan,1 – 3 tahun,"Mandarin, Penerjemahan, Translator Mandarin",Sarjana (S1),,https://glints.com/id/opportunities/jobs/penerjemah-bahasa-mandarin/4729c27e-5143-4bba-b5e6-6c04ffac50fd?utm_referrer=explore,https://images.glints.com/unsafe/glints-dashboard.s3.amazonaws.com/company-logo/5fdf8263d566358de0b617997a0856b7.jpg
gl37,Manager Marketing,PT Bersama Zatta Jaya (elcorps),Marketing,"Bandung Kulon, Bandung, Jawa Barat, Indonesia",Penuh Waktu,Tidak ditampilkan,Rp8jt-Rp10jt,5 – 10 tahun,"Marketing Communications, Marketing, Market Research, Marketing Strategy, Marketing Campaign",Sarjana (S1),,https://glints.com/id/opportunities/jobs/manager-marketing/9ad178dd-b917-41d9-865a-f63e785b1ba2?utm_referrer=explore,https://images.glints.com/unsafe/glints-dashboard.s3.amazonaws.com/company-logo/fd3e1145cde4cdbca37133b8f1d4cc96.png
gl38,Content Creator Intership/Part Time,Traverse Group,Sales Marketing,"Sawah Besar, Jakarta Pusat, DKI Jakarta, Indonesia",Paruh Waktu,Tidak ditampilkan,Tidak ditampilkan,1 – 3 tahun,"Marketing, Digital Marketing, Creative Thinking, Content Creator, Pemasaran & Promosi, Graphic Design, Public Speaking, Fotografi & Videografi, Online Marketplace, Sales Marketing",Diploma (D1 - D4),"Perempuan, Kreatif, Memahami trend fashion, Memiliki pengetahuan tentang media, Memiliki pengetahuan Videografi, Fotografi & Desain Grafis menjadi nilai plus, Mampu menggunakan aplikasi editing, Memahami Public Speaking, Copy Writing & Story Writing",https://glints.com/id/opportunities/jobs/content-creator-intership-part-time/f0fa5a2e-c5d0-4857-a673-835f4a24d6c7?utm_referrer=explore,https://images.glints.com/unsafe/glints-dashboard.s3.amazonaws.com/company-logo/a26e7e4a81c6e78118bc8addbe96ce23.jpeg
gl39,Photo Editor - Night Shift Yogyakarta,Mindreach Consulting,Photo Retouching,"Kapanewon Mlati, Sleman, DI Yogyakarta, Indonesia",Penuh Waktu,Tidak ditampilkan,"Rp1,6jt-Rp2,5jt",Kurang dari setahun,"Photo Editing, Photo Retouching, Image Editing, Adobe Photoshop",SMA/SMK,"Memiliki pola pikir berkembang atau Growth Mindset yang terbuka dengan tantangan, mau belajar hal baru dan pola pikir yang mau terus berkembang., Jujur, detail dan bertanggung jawab., Minimal pendidikan SMU/SMK atau sederajat, Diploma atau Sarjana., Mampu menggunakan Adobe Photoshop, seperti Pen Tool dan mengetahui tentang photo retouching. Jika belum mampu, berniat dan berkeinginan untuk belajar., Interpersonal dan komunikasi yang baik., Berbasis kontrak., Sudah mendapatkan 2 dosis vaksin covid-19., Bersedia ditempatkan di Yogyakarta., Bersedia mengikuti training selama kurang lebih 10 hari sebelum memulai kerja (waktu training pagi hari).",https://glints.com/id/opportunities/jobs/photo-editor-night-shift-yogyakarta/a010a110-ae25-4676-abf8-11197b3c0383?utm_referrer=explore,https://images.glints.com/unsafe/glints-dashboard.s3.amazonaws.com/company-logo/9434e3ab69775de7579a8657ba50bc8d.jpg
gl40,Staff Marketing,KLK Agriservindo Indonesia,Import Export,"Kemayoran, Jakarta Pusat, DKI Jakarta, Indonesia",Penuh Waktu,Tidak ditampilkan,Tidak ditampilkan,1 – 3 tahun,"Marketing Management, English Languange, Import Export, Trade Marketing",Sarjana (S1),,https://glints.com/id/opportunities/jobs/staff-marketing/9dfe6d9b-6d62-49ef-9148-e49a60ff8520?utm_referrer=explore,https://images.glints.com/unsafe/glints-dashboard.s3.amazonaws.com/company-logo/b12f770f759ee7d6f328c622bc2da9f2.jpg
gl41,Finance Accounting Staff,PT Max Solution Indonesia (Tektik Group),Payment Processing,"Kembangan, Jakarta Barat, DKI Jakarta, Indonesia",Penuh Waktu,Tidak ditampilkan,Tidak ditampilkan,3 – 5 tahun,"Accounts Receivable, Budgets & Budgeting, Finance Accounting, Journal entries, Erp/ Odoo Erp, Payment Processing, Account Reconciliation, Account Receivable",Sarjana (S1),"Billing proses, Checking, Verification & Monitoring documents completeness and compliance (e.g.: reimbursements, expense claim, PO documents, Non-PO documents, tax invoice and Travel & Expense advance request), Dismiss non-compliance document and send it back to the Applicant Department/ Regional Team for correction, Liaise with Regional Treasury on verification process, Payment proses, Prepare weekly payment planning schedule in the system, Distribute payment advice to related party, Checking overpayment if any, Operational Expenses Review (Petty Cash, etc), Perform efficient administration & documents indexing, Review payments to ensure all transactions are recorded, Ensure the accuracy of all records and statements to comply with applicable laws and regulations, Manage, plan and coordinate for all financial statements, reports and taxation, Preparing and coordinating account receivables/payables reconciliations, Liase with internal & external auditors/consultants",https://glints.com/id/opportunities/jobs/finance-accounting-staff/c2d3641d-fe09-47ba-ad57-15e13a45688c?utm_referrer=explore,https://images.glints.com/unsafe/glints-dashboard.s3.amazonaws.com/company-logo/png
gl42,Warehouse Supervisor,Pt Tissor Indonesia,Stock Controller,"Kembangan, Jakarta Barat, DKI Jakarta, Indonesia",Penuh Waktu,Tidak ditampilkan,"Rp7jt-Rp8,5jt",3 – 5 tahun,"Warehouse Operation, Stock Controller, Warehouse Management System (WMS)",Diploma (D1 - D4),,https://glints.com/id/opportunities/jobs/warehouse-supervisor/51ab242f-799f-43ba-b83a-004009d61830?utm_referrer=explore,https://images.glints.com/unsafe/glints-dashboard.s3.amazonaws.com/company-logo/123ccf601b80d10c3cf636f4bb907ee6.jpg
gl43,Teknisi CCTV,Pt. Exacom Abadi Sentosa,Driving Car,"Cakung, Jakarta Timur, DKI Jakarta, Indonesia",Penuh Waktu,Tidak ditampilkan,Tidak ditampilkan,1 – 3 tahun,"Communication, CCTV, Driving Car",SMA/SMK,"Minimal D3/SMK Teknik Komputer dan Jaringan, atau lainnya, Mengerti dan Menguasai CCTV, Memiliki minat di bidang IT dan Security, Berpengalaman dalam instalasi CCTV & Mesin Akses Control, Lebih disukai memiliki SIM A & C, Bersedia perjalanan dinas luar kota dan bekerja di hari libur apabila dibutuhkan, Mampu bekerja secara individu maupun tim, Penempatan Cakung, Jakarta Garden City",https://glints.com/id/opportunities/jobs/teknisi-cctv/909a6b0f-12db-433a-bdad-bb8d75a67522?utm_referrer=explore,https://images.glints.com/unsafe/glints-dashboard.s3.amazonaws.com/company-logo/addcaf3a7d878a062c2eca39d3ff7af9.jpeg
gl44,Cleaning Service / Housekeeping / Office Boy,PT Ganendra Paraka Satria,Cleaner,"Ilir Barat Satu, Palembang, Sumatera Selatan, Indonesia",Penuh Waktu,Tidak ditampilkan,Tidak ditampilkan,1 – 3 tahun,"Cleaner, Cleaning Service, Office Boy/Cleaning, Teliti Dan Cekatan, General Cleaning",SMA/SMK,"Pendidikan minimal SMA/sederajat, Memiliki pengalaman sebagai Cleaning Service / Office Boy / Office Girl / Housekeeping / Gardener di Perusahaan min. 1 tahun, Dapat mengoperasikan tools cleaner, Memiliki kendaraan pribadi dan mempunyai SIM yang aktif, Sudah Vaksin minimal ke - 2, Penempatan di wilayah Palembang",https://glints.com/id/opportunities/jobs/cleaning-service-housekeeping-office-boy/5bcd744d-32b4-493b-acf5-049205b34efd?utm_referrer=explore,https://images.glints.com/unsafe/glints-dashboard.s3.amazonaws.com/company-logo/0dd1c42ce9b3231cbb3e628e9a723597.jpg
gl45,Account Receivable,Avani Eco Hub,Multitasking,"Denpasar Utara, Denpasar, Bali, Indonesia",Penuh Waktu,Tidak ditampilkan,Tidak ditampilkan,Kurang dari setahun,"Accounts Receivable, Data Collection, Accounting, Communication Skills, Multitasking, Time Management",Sarjana (S1),"Gather and verify invoices for appropriate documentation prior to payment, Maintain accounts receivable records to ensure aging is up to date, credits and collections are applied, uncollectible amounts are accounted for, and miscellaneous differences are cleared, Perform daily cash management duties, including the recording of bank deposits, updating and distribution of cash receipt logs, and posting of cash to the accounts receivable sub-ledger, Monitor and collect accounts receivable by contacting clients via telephone and email, Manage and instruct Collector team to collect payment directly to the clients or customers., Prepare analytical and ratio analysis in relation to A/R for management to gain a better understanding of how collection efforts are progressing, Support other accounting and finance team members, inventory management, and cost accounting, Creates reports regarding the status of customer accounts as requested., Assists in generating monthly billing statements based on the general ledger., Assists Accounting Manager in reconciling revenue accounts each month., Performs other related duties as assigned.",https://glints.com/id/opportunities/jobs/account-receivable/cef714e0-1f43-4f03-8081-66e10a15c753?utm_referrer=explore,https://images.glints.com/unsafe/glints-dashboard.s3.amazonaws.com/company-logo/8799a95e393fb3ddcf1767a4d7aca793.jpg
gl46,Koordinator DSO,PT. Global Jet Cargo (J&T Cargo Jakarta),Microsoft Office,"Kosambi, Tangerang, Banten, Indonesia",Kontrak,Tidak ditampilkan,Tidak ditampilkan,1 – 3 tahun,"Cross-functional Team Leadership, Microsoft Office, Logistics Management",SMA/SMK,"Pria maks. usia 35 th, Pendidikan min. SMA / Sederajat, Memiliki pengalaman min. 2 th (bidang Logistik diutamakan), Terbiasa mengendarai mobil logistik, Mengerti tentang armada, Memiliki kemampuan komunikasi yang baik dan bertanggung jawab, Mempunyai jiwa Leadership, Dapat bekerja secara tim maupun individu, Mahir dalam Microsoft Office (Word, Excel, Power Point)",https://glints.com/id/opportunities/jobs/koordinator-dso/d6c4ea9f-ce1c-4475-ae06-0526d498012d?utm_referrer=explore,https://images.glints.com/unsafe/glints-dashboard.s3.amazonaws.com/company-logo/b65a4db94d622ee5b63a2c8535578a85.png
gl47,Admin,Pt. Exacom Abadi Sentosa,Microsoft Office,"Cakung, Jakarta Timur, DKI Jakarta, Indonesia",Penuh Waktu,Tidak ditampilkan,Tidak ditampilkan,1 – 3 tahun,"Communication, Microsoft Office, Administration",Diploma (D1 - D4),"Perempuan, berpenampilan menarik, Pendidikan D3/S1 semua jurusan (diutamakan Administrasi atau Ekonomi), Maksimal 30 tahun, Pengalaman kerja selama 2 tahun sebagai Admin, Menguasai Microsoft Office terutama Excel, Mempunyai kemampuan Komunikasi yang baik, Penempatan Cakung, Jakarta Garden City",https://glints.com/id/opportunities/jobs/admin/54004b45-d146-4e8a-b758-6b3844a70602?utm_referrer=explore,https://images.glints.com/unsafe/glints-dashboard.s3.amazonaws.com/company-logo/addcaf3a7d878a062c2eca39d3ff7af9.jpeg
gl48,Content Creator TikTok,PT IBU SAYANG ANAK SUKSES,Content Creation,"Mulyorejo, Surabaya, Jawa Timur, Indonesia",Penuh Waktu,Tidak ditampilkan,"Rp4,5jt-Rp6jt",1 – 3 tahun,"Content Creation, Video Editing, Marketing Strategy",Sarjana (S1),,https://glints.com/id/opportunities/jobs/content-creator-tiktok/be89f03b-3bd5-4503-ae5e-cec24d8e72b6?utm_referrer=explore,https://images.glints.com/unsafe/glints-dashboard.s3.amazonaws.com/company-logo/94ed0eaea40cf5d231be965ce456415a.png
gl49,Perawat,KLINIK RATNASARI SEHAT,Mampu Bekerja Keras Dan Jujur Serta Cepat Mampu Menyesuaikan Dan,"Cangkuang, Bandung, Jawa Barat, Indonesia",Kontrak,Tidak ditampilkan,"Rp1,8jt",Kurang dari setahun,"ramah dan cekatan, Mampu Bekerja Keras Dan Jujur Serta Cepat Mampu Menyesuaikan Dan, Mampu bekerja sama secara tim",Diploma (D1 - D4),,https://glints.com/id/opportunities/jobs/perawat/1f3afdff-ee11-4e29-b643-559010bd0941?utm_referrer=explore,https://images.glints.com/unsafe/glints-dashboard.s3.amazonaws.com/company-logo/f847bf595e9b0f995cded271084e4cee.png
gl50,Supervisor Produksi,Pitamas Indonusa,Machine Learning,"Sedati, Sidoarjo, Jawa Timur, Indonesia",Penuh Waktu,Tidak ditampilkan,Rp4jt-Rp5jt,1 – 3 tahun,"Teamwork, Analytical Skills, Communication Skills, Machine Learning",Sarjana (S1),,https://glints.com/id/opportunities/jobs/supervisor-produksi/2e5cf61d-5b2e-476a-8170-ac5d8eacd2bd?utm_referrer=explore,https://images.glints.com/unsafe/glints-dashboard.s3.amazonaws.com/company-logo/3c8dac4958b49ccdbc52b3847332acf2.png
gl51,DIGITAL BUSINESS ANALYST,Ifabula,Communication Skills,"Cipondoh, Tangerang, Banten, Indonesia",Penuh Waktu,Tidak ditampilkan,Tidak ditampilkan,1 – 3 tahun,"Analytical Skills, Communication Skills, Attention to Detail",Sarjana (S1),"Candidate must possess at least a Bachelor's Degree, Computer Science/Information Technology, Engineering (Computer/Telecommunication), Science & Technology or equivalent., Have financial industry knowledge: Banking, Insurance, Multifinance, Understand how to create business flow for digital product (mobile apps, ecommerce, and others digital products), Love creating document, such as Functional Specification Document, Business Requirement Document, etc - and also structural and comprehensive, Pay attention to details, Good communication skill (communication to programmer and also customer - please be patient), Good Analytical Skill, Customer based thinking, Experience working in Agile environments., 1-3 years experience",https://glints.com/id/opportunities/jobs/digital-business-analyst/acf46fd8-5cbe-4bbc-afc5-8effcb70e2b1?utm_referrer=explore,https://images.glints.com/unsafe/glints-dashboard.s3.amazonaws.com/company-logo/dab89ddad40541a231129fa5cd982603.jpeg
