id,Job_title,Company,Category,Location,Work_type,Working_type,Salary,Experience,Skills,Study_requirement,Desc,Link,Link_img
gl299,Asisten Baking dan Formulasi,Mosancourse,Baking,"Padalarang, Bandung Barat, Jawa Barat, Indonesia",Harian,Tidak ditampilkan,Tidak ditampilkan,Kurang dari setahun,"Baking And Pastry, Pastry, Baking",Diploma (D1 - D4),,https://glints.com/id/opportunities/jobs/asisten-baking-dan-formulasi/8d886389-0ed1-4fc0-b301-7cba0ef6c49f?utm_referrer=explore,https://images.glints.com/unsafe/glints-dashboard.s3.amazonaws.com/company-logo/86cd8aa47fbc1a2b48e1a4210dc61952.jpg
gl300,Baking Instructor,Mosancourse,Mengoprasikan Komputer,"Padalarang, Bandung Barat, Jawa Barat, Indonesia",Penuh Waktu,Tidak ditampilkan,Tidak ditampilkan,1 – 3 tahun,"Bisa Berbahasa Inggris, Bisa Memasak, Mengoprasikan Komputer",Diploma (D1 - D4),,https://glints.com/id/opportunities/jobs/baking-instructor/3f161012-4ca6-4beb-91e8-960b58e54782?utm_referrer=explore,https://images.glints.com/unsafe/glints-dashboard.s3.amazonaws.com/company-logo/86cd8aa47fbc1a2b48e1a4210dc61952.jpg
gl301,Sales Vinyl Floor,PT. Makmur Fokus Rezeki  (Adda Lantai),Lobby & Negotiation skill,"Sukmajaya, Depok, Jawa Barat, Indonesia",Penuh Waktu,Tidak ditampilkan,Tidak ditampilkan,1 – 3 tahun,"Problem Solving And Time Management, Lobby & Negotiation skill, Flexibility/adaptability",SMA/SMK,,https://glints.com/id/opportunities/jobs/sales-vinyl-floor/a8e2b7da-b47d-43d9-862a-c2d77d6f8b2e?utm_referrer=explore,https://images.glints.com/unsafe/glints-dashboard.s3.amazonaws.com/company-logo/fecbf5f2074bfe50718c6dc398424abd.png
gl302,Manager Sales,PT Rama Makmur Sentosa (Akebonno Indonesia),MS Excel Pivot Tables,"Tambora, Jakarta Barat, DKI Jakarta, Indonesia",Penuh Waktu,Tidak ditampilkan,"Rp5jt-Rp8,2jt",5 – 10 tahun,"Komunikatif, Target Oriented, Memiliki Sim A Dan Sim C, Analytical Skills, MS Excel Pivot Tables, Jujur dan bertanggung jawab",Sarjana (S1),"Mencapai pertumbuhan dan mencapai target penjualan dengan berhasil., Merancang dan mengimplementasikan rencana bisnis strategis yang memperluas basis pelanggan perusahaan dan memastikan keberadaannya yang kuat., Bangun dan promosikan hubungan pelanggan yang kuat dan tahan lama dengan customer dengan mereka dan memahami kebutuhan mereka., Membuat laporan penjualan, pendapatan dan pengeluaran kepada tim manajemen., Melaporkan kegiatan menuju target kepada perusahaan., Manajemen harian tim penjualan memastikan mereka berada di jalur yang tepat untuk mencapai KPI., Mengawasi semua aktivitas pemasaran dan memastikannya sesuai dengan strategi pemasaran., Membuat dan mengeksekusi strategi marketing offline dan online yang dapat meningkatkan pertumbuhan penjualan, Bersedia menggunakan aplikasi HADIR agar perusahaan bisa melihat progress penjualan",https://glints.com/id/opportunities/jobs/manager-sales/93f2a937-e6aa-4199-b83c-b3eefb7c6040?utm_referrer=explore,https://images.glints.com/unsafe/glints-dashboard.s3.amazonaws.com/company-logo/2d7e4ffa6dbbd649e42ee5ddcdfed148.png
gl303,PELAKSANA LAPANGAN,PT Roiisa Mandiri Sejahtera,Teknik Sipil,"Kebomas, Gresik, Jawa Timur, Indonesia",Penuh Waktu,Tidak ditampilkan,Tidak ditampilkan,1 – 3 tahun,"SketchUp, AutoCAD, Teknik Sipil",Sarjana (S1),,https://glints.com/id/opportunities/jobs/pelaksana-lapangan/a7ee33d8-0da6-4d2c-88e3-4a9be7086318?utm_referrer=explore,https://images.glints.com/unsafe/glints-dashboard.s3.amazonaws.com/company-logo/ecf5630aeeb96e42dbea4db2ab95e431.jpeg
gl304,Purchasing,PT. Deprintz Sukses Sejahtera,Purchasing,"Asem Rowo, Surabaya, Jawa Timur, Indonesia",Penuh Waktu,Tidak ditampilkan,Tidak ditampilkan,1 – 3 tahun,"Purchasing Skill, Purchasing, Purchasing Negotiation",Sarjana (S1),"Minimal Lulusan D2 semua jurusan, Memiliki pengalaman di bidang yang sama minimal 1 tahun, Berkeinginan besar untuk bekerjasama dengan perusahaan untuk mencapai target yang telah ditetapkan, Memiliki kemampuan negosiasi yang bagus, Memiliki analytical thinking yang bagus, cekatan, dan multitasking, Memiliki ketelitian / concern for order yang baik, Komunikatif",https://glints.com/id/opportunities/jobs/purchasing/2d18c47c-2665-476b-91ac-0aa28fc019ed?utm_referrer=explore,https://images.glints.com/unsafe/glints-dashboard.s3.amazonaws.com/company-logo/cef316d5bd5804f55e0b964b5e99151e.jpeg
gl305,Kepala Purchasing,PT Citi Plumb,Purchase Orders,"Lamongan, Lamongan, Jawa Timur, Indonesia",Penuh Waktu,Tidak ditampilkan,Tidak ditampilkan,1 – 3 tahun,"Purchasing Skill, Purchase Orders, Purchasing",Sarjana (S1),,https://glints.com/id/opportunities/jobs/kepala-purchasing/e6514832-7fe1-400a-a6e5-ca007a99a696?utm_referrer=explore,https://images.glints.com/unsafe/glints-dashboard.s3.amazonaws.com/company-logo/png
gl306,SPG Event,Shenelin,Persuasive Communication,"Serpong, Tangerang Selatan, Banten, Indonesia",Penuh Waktu,Tidak ditampilkan,Tidak ditampilkan,Kurang dari setahun,"Persuasive Communication, Marketing Communications, Good Communication Skills",SMA/SMK,"Wanita (Max 30 tahun), Pendidikan min SMA/SMK/Sederajat, Pengalaman sales minimal 2 tahun, Berpenampilan menarik, Komunikatif dan target oriented, Tinggi badan Min.160 cm",https://glints.com/id/opportunities/jobs/spg-event/8ff647e7-bcd1-4e4f-8144-a455585cbee8?utm_referrer=explore,https://images.glints.com/unsafe/glints-dashboard.s3.amazonaws.com/company-logo/ff3a3038b9f7d55e96472773ede2c9d6.jpg
gl307,Online Dedicated Freelancer,Angga Purwana,Content Planner,"Babakan Ciparay, Bandung, Jawa Barat, Indonesia",Paruh Waktu,Tidak ditampilkan,Rp100rb-Rp9jt,Kurang dari setahun,"Graphic Designer, Content Planner, Social Media, Copywriter, Marketplace Admin, Video Editor, Marcomm, Ilustrator",SMP,,https://glints.com/id/opportunities/jobs/online-dedicated-freelancer/88a4978f-8539-4fb2-9dfa-5b318e96f945?utm_referrer=explore,https://images.glints.com/unsafe/glints-dashboard.s3.amazonaws.com/company-logo/82837222ad98804ecfb3a41e4fd7d608.png
gl308,Compensation & Benefit (Payroll),VIRTUES.ID,Payroll Administration,"Cengkareng, Jakarta Barat, DKI Jakarta, Indonesia",Penuh Waktu,Tidak ditampilkan,Tidak ditampilkan,3 – 5 tahun,"HR & Payroll, Payroll, Payroll Administration, Compensation and Benefits, Payroll Software, HRIS, Performance Appraisal",Sarjana (S1),,https://glints.com/id/opportunities/jobs/compensation-and-benefit-payroll/ad1f3107-3054-4399-90a3-9a19e9db2b04?utm_referrer=explore,https://images.glints.com/unsafe/glints-dashboard.s3.amazonaws.com/company-logo/a0f39fd0991b3d31c637e4fb82ea2c10.png
gl309,Data Analyst,PT Citarasaprima Indonesia Berjaya (CRP Group),Tableau,"Setiabudi, Jakarta Selatan, DKI Jakarta, Indonesia",Kontrak,Tidak ditampilkan,Tidak ditampilkan,1 – 3 tahun,"Microsoft Excel, Tableau, Power BI",Sarjana (S1),"Bachelor's degree or higher in Computer Science, Statistics, Mathematics, Economics, At least 2 years of experience in the same position (F&B experience is preferred), Proficient in Microsoft Office, Ability to use data visualization software (Power BI, Tableau), Proficient in programming languages (SQL, Java, Python, etc.), Understanding of the business processes in the Food & Beverage industry, Experienced in handling sales data, performing COGS calculations, and setting selling prices, Excellent analytical and critical thinking skills, Good communication and presentation skills",https://glints.com/id/opportunities/jobs/data-analyst/a304a66f-cd46-41d9-a791-2c08ad40589c?utm_referrer=explore,https://images.glints.com/unsafe/glints-dashboard.s3.amazonaws.com/company-logo/6efdd0a57a326914592a1e52eb3d14d6.jpg
gl310,Sales,PT. Full House Servindo,Willing To Learn Attitude,"Bangkalan, Bangkalan, Jawa Timur, Indonesia",Kontrak,Tidak ditampilkan,"Rp2,8jt",1 – 3 tahun,"Memiliki Kemampuan Komunikasi Yang Baik, Willing To Learn Attitude, Mampu menjual dan memasarkan , b",SMA/SMK,"Mengidentifikasi dan menghubungi prospek potensial di area yang ditugaskan., Mempromosikan dan menjual produk dan layanan perusahaan kepada pelanggan potensial., Membangun dan menjaga hubungan bisnis yang baik dengan pelanggan yang ada., Mencapai target penjualan yang ditetapkan oleh perusahaan., Mengikuti perkembangan pasar dan tren industri terkait., Memberikan layanan pelanggan yang superior dan menjawab pertanyaan atau masalah pelanggan dengan cepat dan efektif., Mengumpulkan dan menyampaikan informasi pasar dan umpan balik pelanggan kepada tim manajemen.",https://glints.com/id/opportunities/jobs/sales/24ac8ae9-d570-48fb-91d1-865f7fa4efaf?utm_referrer=explore,https://images.glints.com/unsafe/glints-dashboard.s3.amazonaws.com/company-logo/5acf676a2aca2789c93c7db9824f04f5.png
gl311,Staff HR Generalist,PT Global Singasana Interior & Teknologi,HR Generalist,"Cipondoh, Tangerang, Banten, Indonesia",Kontrak,Tidak ditampilkan,Tidak ditampilkan,Kurang dari setahun,"Legal Documents, HR Generalist, General Affairs",Sarjana (S1),,https://glints.com/id/opportunities/jobs/staff-hr-generalist/93613eef-9a59-4824-98b5-1e06496bc60f?utm_referrer=explore,https://images.glints.com/unsafe/glints-dashboard.s3.amazonaws.com/company-logo/73b7bd00314b1d681e4b59cb59887b5d.png
gl312,Admin Online,PT. Benings Glow Indonesia,Telemarketing,"Sungai Kunjang, Samarinda, Kalimantan Timur, Indonesia",Kontrak,Tidak ditampilkan,Rp1jt-Rp3jt,1 – 3 tahun,"Marketing Communications, Telemarketing skill, Telemarketing, Good Communication Skills",Sarjana (S1),"Perempuan maksimal 30 tahun, Pendidikan terakhir S1 (semua jurusan), Memiliki pengalaman di bidang customer service/telemarketing (freshgraduate diperbolehkan), Mampu menawarkan dan memperkenalkan produk dengan baik, Mampu mengoperasikan komputer, Mampu bekerja di bawah tekanan dan target, Memiliki kemampuan follow up yang cekatan",https://glints.com/id/opportunities/jobs/admin-online/86755b01-b9ca-40ba-9a9f-74d556dc22c0?utm_referrer=explore,https://images.glints.com/unsafe/glints-dashboard.s3.amazonaws.com/company-logo/5fce0b00612ed8bcc5f9a9bc3367a2ea.png
gl313,Digital Marketing Intern,MAKNA KATA,Copywriting & Editing,"Kemayoran, Jakarta Pusat, DKI Jakarta, Indonesia",Magang,Tidak ditampilkan,Rp100rb-Rp1jt,Tidak ditampilkan,"Graphic Design, Critical Thinking, Copywriting & Editing, Design Thinking",SMA/SMK,,https://glints.com/id/opportunities/jobs/digital-marketing-intern/ef22ac92-18e9-42b5-a26c-8898ccf416d1?utm_referrer=explore,https://images.glints.com/unsafe/glints-dashboard.s3.amazonaws.com/company-logo/102decd03af171954c9b91d1cd37a327.jpg
gl314,3D Modeler,Anantarupa Studios,Blender,"Kebon Jeruk, Jakarta Barat, DKI Jakarta, Indonesia",Penuh Waktu,Tidak ditampilkan,Tidak ditampilkan,3 – 5 tahun,"Blender, ZBrush, Human Anatomy, Subtance Painter",SMA/SMK,,https://glints.com/id/opportunities/jobs/3d-modeler/5adea804-6f60-42d7-b22c-7900b4c5a456?utm_referrer=explore,https://images.glints.com/unsafe/glints-dashboard.s3.amazonaws.com/company-logo/89138834461c7979095cee0ff195bb50.jpg
gl315,Organization & People Development,Pt Perdana Rancangbangun Utama (probuilder Group),solutif,"Tanjung Priok, Jakarta Utara, DKI Jakarta, Indonesia",Penuh Waktu,Tidak ditampilkan,Tidak ditampilkan,1 – 3 tahun,"People Development, solutif, Kreatif, Good Decision Maker, Integrity",Sarjana (S1),"Merancang, memperbaiki, dan memastikan berjalannya penilaian kinerja karyawan., Menganalisis kebutuhan pelatihan dan pengembangan karyawan, serta menyusun perencanaan karir melalui sistem promosi/mutasi/demosi., Merancang dan menjalankan rencana kegiatan internal perusahaan yang berhubungan dengan pemeliharaan karyawan., Bekerja sama dengan berbagai divisi untuk melakukan review berkala terkait sistem-sistem yang berjalan di perusahaan untuk mengoptimalkan alur kerja perusahaan.",https://glints.com/id/opportunities/jobs/organization-and-people-development/6af3341a-681b-4768-88c6-9e870a28a4f3?utm_referrer=explore,https://images.glints.com/unsafe/glints-dashboard.s3.amazonaws.com/company-logo/27c38a0d06b255fe00fa19101675c711.jpg
gl316,Barista,PT Champion Multikarya Pandhega,Food And Beverage Service,"Kapanewon Depok, Sleman, DI Yogyakarta, Indonesia",Penuh Waktu,Tidak ditampilkan,Tidak ditampilkan,1 – 3 tahun,"Food And Beverage Service, membuat produk minuman kopi, Meracik Kopi",Diploma (D1 - D4),"Pria/Wanita, maksimal 35 tahun, Sehat secara rohani maupun jasmani, Memiliki penampilan yang menarik dan terawat, Pengalaman menjadi barista minimal 2 tahun, Memahami pengetahuan dasar tentang kopi, pembuatan minuman, dan pembuatan makanan pendamping, Memiliki sikap dan ketrampilan komunikasi yang baik, Dapat mengoperasikan mesin kopi, Dapat bekerja secara tim maupun individu, Berorientasi pada kepuasan pelanggan, Berorientasi pada detail, kreatif dan strategis",https://glints.com/id/opportunities/jobs/barista/283b3b7e-a970-46b9-ab8a-39c731a80bf0?utm_referrer=explore,https://images.glints.com/unsafe/glints-dashboard.s3.amazonaws.com/company-logo/aa81b4a86b76a4b490067665b27c5bb0.jpeg
gl317,Mortgage Sales Representative (MSR) Bank CIMB Niaga,PT Sumber Daya Menamas-prime Resources,Microsoft Office,"Tebet, Jakarta Selatan, DKI Jakarta, Indonesia",Penuh Waktu,Tidak ditampilkan,Rp2jt-Rp4jt,Kurang dari setahun,"Memiliki Kemampuan Komunikasi Yang Baik, Negotiation Skill, Microsoft Office, Good In Selling Skill",SMA/SMK,"Gaji pokok, Insentif",https://glints.com/id/opportunities/jobs/mortgage-sales-representative-msr-bank-cimb-niaga/b269562d-706e-49a4-ba36-9aa98c091b6a?utm_referrer=explore,https://images.glints.com/unsafe/glints-dashboard.s3.amazonaws.com/company-logo/855ad33ea4c0d506cdf96c0ab55ae7ff.jpeg
gl318,Secretary to Director,PT Persada Aman Sentosa,Management,"Cinere, Depok, Jawa Barat, Indonesia",Kontrak,Tidak ditampilkan,Tidak ditampilkan,1 – 3 tahun,"Secretary, Problem Solving, Creative Thinking, Management, Notulist, Office Administration",Diploma (D1 - D4),"Pendidikan setara D3 Administrasi Perkantoran dan Kesekretariatan menjadi nilai tambah (Program studi atau jurusan lain dipersilakan melamar), Wanita, Usia maksimal 29 tahun, Memiliki kemampuan Bahasa Inggris yang baik, Memiliki kemampuan interpersonal yang baik, Mampu multitasking dan memiliki ketahanan kerja yang baik, Berpengalaman 1-3 tahun di bidang kesekretariatan, Berdomisili di Jabodetabek, Ditempatkan di Cinere, Depok",https://glints.com/id/opportunities/jobs/secretary-to-director/20ec9eb2-9207-4c44-9cf0-6e29441d500b?utm_referrer=explore,https://images.glints.com/unsafe/glints-dashboard.s3.amazonaws.com/company-logo/488dcd05ef6ddf8fc2ef20aba92ca57d.png
gl319,Staff Mechanical Design Engineer,PT CHROMA INTERNATIONAL,Product Design Engineer,"Kutawaringin, Bandung, Jawa Barat, Indonesia",Penuh Waktu,Tidak ditampilkan,Tidak ditampilkan,1 – 3 tahun,"Engineering, Mechanical Design Engineer, Product Design Engineer",Diploma (D1 - D4),"Prioritas D3 Design Engineering, Menguasai gambar teknik mesin, Mampu menguasai software CAD, Mampu melakukan proses detail 3D, Mampu membuat shop drawing, Memahami proses manufacturing (Fabrikasi & Machining)",https://glints.com/id/opportunities/jobs/staff-mechanical-design-engineer/3be5ee9f-be11-40dd-af34-d7d083ff2b9e?utm_referrer=explore,https://images.glints.com/unsafe/glints-dashboard.s3.amazonaws.com/company-logo/1892bc58a4a51b2f2617f849fd22e73c.jpeg
gl320,Finance Officer,Pt. Furindosakti Sejahtera,Akuntansi,"Cengkareng, Jakarta Barat, DKI Jakarta, Indonesia",Penuh Waktu,Tidak ditampilkan,Rp5jt-Rp6jt,1 – 3 tahun,"Akuntansi, Microsoft Excel, Microsoft Word",Sarjana (S1),,https://glints.com/id/opportunities/jobs/finance-officer/6de35fe2-5642-42f4-8553-7b5073e8bad3?utm_referrer=explore,https://images.glints.com/unsafe/glints-dashboard.s3.amazonaws.com/company-logo/098891f9434a094bc084c8b765e8c925.png
gl321,MANAGER STRATEGIC BRANDING & MARKETING,PT Unitedtronik Perkasa Sejahtera,Search Engine Optimization (SEO),"Semarang Tengah, Semarang, Jawa Tengah, Indonesia",Penuh Waktu,Tidak ditampilkan,Tidak ditampilkan,1 – 3 tahun,"Search Engine Optimization (SEO), Google Workspace, Google Analytics",Sarjana (S1),,https://glints.com/id/opportunities/jobs/manager-strategic-branding-and-marketing/e9e99db2-bb8d-4dac-967d-3469bb82ac5e?utm_referrer=explore,https://images.glints.com/unsafe/glints-dashboard.s3.amazonaws.com/company-logo/daca62ed83f492cd31fc855f36009367.png
gl322,Staff Marketing,PT. RIO KASTURI SABRINA INDONESIA,Penjualan Dan Pemasaran,"Menteng, Jakarta Pusat, DKI Jakarta, Indonesia",Penuh Waktu,Tidak ditampilkan,Tidak ditampilkan,Kurang dari setahun,"Penjualan Dan Pemasaran, Marketing, management bisnis",Diploma (D1 - D4),,https://glints.com/id/opportunities/jobs/staff-marketing/fa4e3a6f-294a-402c-81e1-061e49891833?utm_referrer=explore,https://images.glints.com/unsafe/glints-dashboard.s3.amazonaws.com/company-logo/ebfc333bcf26975828715c444fec333e.jpg
gl323,Creative Designer Internship (Hybrid),PT Digi Porta Semesta,Design Project,"Matraman, Jakarta Timur, DKI Jakarta, Indonesia",Magang,Tidak ditampilkan,"Rp1jt-Rp1,2jt",Kurang dari setahun,"Design Product, Design Project, Graphic Design, Design Thinking",SMA/SMK,"Create visual design in form of images, animated gif, or motion graphics from the planned editorial plan, Support onsite activity such as live report, photo session, video shooting, etc, Continuously keep update on the digital design trends",https://glints.com/id/opportunities/jobs/creative-designer-internship-hybrid/3f01569e-cd5b-4538-997d-7243b18e685a?utm_referrer=explore,https://images.glints.com/unsafe/glints-dashboard.s3.amazonaws.com/company-logo/c1f8e698a34d46185afa92f487223c2d.jpg
gl324,Sales Executive,SDS Express,Disiplin Dan Jujur,"Pinang, Tangerang, Banten, Indonesia",Penuh Waktu,Tidak ditampilkan,"Rp4,2jt",1 – 3 tahun,"Marketing, Disiplin Dan Jujur, Sales, Good Communication Skills",Diploma (D1 - D4),,https://glints.com/id/opportunities/jobs/sales-executive/478847b0-0f9f-4678-8faf-d470bfb2093a?utm_referrer=explore,https://images.glints.com/unsafe/glints-dashboard.s3.amazonaws.com/company-logo/40d18a555862a3a479615c40bf3b8479.jpg
gl325,Deliveryman,Indomaret Cabang Bali,Delivery Man,"Mengwi, Badung, Bali, Indonesia",Penuh Waktu,Tidak ditampilkan,Tidak ditampilkan,Tidak ditampilkan,"Memiliki SIM C, Delivery Order, Teliti Dan Cekatan, Delivery Man",SMA/SMK,"Pria, Usia maks. 27 tahun, Belum menikah, Pendidikan SMA/SMK Semua Jurusan, Memiliki SIM C, Bersedia bekerja mobile, Siap bekerja dengan target, Bersedia bekerja dalam shift",https://glints.com/id/opportunities/jobs/deliveryman/c217d667-860e-4cdc-a167-dc3949ffbe0e?utm_referrer=explore,https://images.glints.com/unsafe/glints-dashboard.s3.amazonaws.com/company-logo/078c76b99436d37548a4c1d964d2f429.png
gl326,Kepala Gudang,CV Win Mulia Abadi,Warehouse And Logistic Management,"Teluk Betung Utara, Bandar Lampung, Lampung, Indonesia",Penuh Waktu,Tidak ditampilkan,"Rp2jt-Rp3,5jt",3 – 5 tahun,"Warehouse Operation, Supervisor, elektronik, Supervisory Skills, Warehouse Management System (WMS), Warehouse And Logistic Management, Area Sales Supervisor",Sarjana (S1),,https://glints.com/id/opportunities/jobs/kepala-gudang/e9bb015b-4c71-417e-8f30-8b61442e60e7?utm_referrer=explore,https://images.glints.com/unsafe/glints-dashboard.s3.amazonaws.com/company-logo/ec15320756ded87cc7c797e13ccd63b0.jpg
gl327,German Teacher / Tutor Bahasa Jerman,One Third Consulting and Abroad: OTCA,Leadership,"Lowokwaru, Malang, Jawa Timur, Indonesia",Penuh Waktu,Tidak ditampilkan,Tidak ditampilkan,1 – 3 tahun,"Attractive person, Responsible And Committed, Leadership, Motivated And Dedicated, Patience and Friendly, Communication, Teaching",Diploma (D1 - D4),,https://glints.com/id/opportunities/jobs/german-teacher-tutor-bahasa-jerman/b995afa0-c47e-40f9-bc64-95f6cb4b4ecd?utm_referrer=explore,https://images.glints.com/unsafe/glints-dashboard.s3.amazonaws.com/company-logo/7b619d1500c31e8f5758df60cd13254c.png
gl328,Programmer Python,PT Dwi Tunggal Putra,Javascript Framework,"Mampang Prapatan, Jakarta Selatan, DKI Jakarta, Indonesia",Penuh Waktu,Tidak ditampilkan,Tidak ditampilkan,1 – 3 tahun,"Pyhton, Javascript Framework, Django Framework",Diploma (D1 - D4),"Membuat / Mendevelop Aplikasi pada perusahaan., Mengintegrasikan Aplikasi yang di develop dengan Backend / Frontend atau dengan aplikasi lainnya., Mengupdate atau memperbaiki (Bug Fix) software yang telah dibuat.",https://glints.com/id/opportunities/jobs/programmer-python/68b6e739-d040-4142-a658-0acade85e99c?utm_referrer=explore,https://images.glints.com/unsafe/glints-dashboard.s3.amazonaws.com/company-logo/a92fd9f553101358f22862b1d44f1a8e.png
gl329,Electrical & Mechanical Engineer,PT CHROMA INTERNATIONAL,Programming,"Sumur Bandung, Bandung, Jawa Barat, Indonesia",Penuh Waktu,Tidak ditampilkan,Rp4jt-Rp5jt,1 – 3 tahun,"Programming, Electrical Installation, Mechatronics Engineering",Diploma (D1 - D4),"Pendidikan minimal D3 Mekatronika, Elektro., Memahami dan mengusai pemrograman PLC., Mampu membuat elktronika drawing., Mengusai/mampu mengoperasikan Software LabView., Mengerti tentang instrumentasi.",https://glints.com/id/opportunities/jobs/electrical-and-mechanical-engineer/3389514f-c2c1-44b1-bf0d-a6ded79fad5b?utm_referrer=explore,https://images.glints.com/unsafe/glints-dashboard.s3.amazonaws.com/company-logo/1892bc58a4a51b2f2617f849fd22e73c.jpeg
gl330,Barista,Bandidas Bali,Hardworking,"Kuta Selatan, Badung, Bali, Indonesia",Penuh Waktu,Tidak ditampilkan,Tidak ditampilkan,Kurang dari setahun,"Hardworking, Barista, Dicipline",SMA/SMK,,https://glints.com/id/opportunities/jobs/barista/bdb3144d-1202-49eb-adba-51950172b4d2?utm_referrer=explore,https://images.glints.com/unsafe/glints-dashboard.s3.amazonaws.com/company-logo/5f7cbad9f2c1183d8fdc6d20c9968fd3.png
gl331,Manager Restoran,PT Royal Boga Rasa,Aplikasi kasir,"Cilandak, Jakarta Selatan, DKI Jakarta, Indonesia",Penuh Waktu,Tidak ditampilkan,Tidak ditampilkan,3 – 5 tahun,"Microsoft Excel, Aplikasi kasir, Microsoft Office",SMA/SMK,,https://glints.com/id/opportunities/jobs/manager-restoran/897ee5b0-84c1-4530-9e18-d4bbdff15159?utm_referrer=explore,https://images.glints.com/unsafe/glints-dashboard.s3.amazonaws.com/company-logo/f5d288dc4eafbc6ee2652f848f75f6cd.png
gl332,Kitchen Staff,Bandidas Bali,Good Personality,"Kuta Selatan, Badung, Bali, Indonesia",Penuh Waktu,Tidak ditampilkan,Tidak ditampilkan,Kurang dari setahun,"Good cooking skills, Good Personality, Good Teamwork",SMA/SMK,,https://glints.com/id/opportunities/jobs/kitchen-staff/b4e9f5a9-89fb-426b-87e8-1bbd74f19303?utm_referrer=explore,https://images.glints.com/unsafe/glints-dashboard.s3.amazonaws.com/company-logo/5f7cbad9f2c1183d8fdc6d20c9968fd3.png
gl333,Social Media Specialist (Facebook),PT. MEA DIGITAL MARKETING,Social Media Analysis,"Andir, Bandung, Jawa Barat, Indonesia",Kontrak,Tidak ditampilkan,Tidak ditampilkan,1 – 3 tahun,"Facebook Analytics, Facebook, Social Media Analysis",Sarjana (S1),"Responsible for internal social media Facebook, Increase engagement, reachment on our internal social media: Facebook, Account Management: Manage and maintain company social media accounts, including setting up, monitoring, and responding to comments, messages, and reviews., Able to develop strategies to collect a database from Facebook to sell company product., Creating and uploading content for internal Social Media., Able to editing content: Design and Video are a plus.",https://glints.com/id/opportunities/jobs/social-media-specialist-facebook/fd8dc77b-7157-4ec0-b830-081d81c64d5f?utm_referrer=explore,https://images.glints.com/unsafe/glints-dashboard.s3.amazonaws.com/company-logo/293ab6f8693b407ff003d9335761b417.png
gl334,Reservation,Harmony Villas & Beach Suites,Good Attitude,Badung,Penuh Waktu,Tidak ditampilkan,Rp2jt-Rp4jt,1 – 3 tahun,"Reservations, Good Attitude, Good Communication Skills",SMA/SMK,,https://glints.com/id/opportunities/jobs/reservation/de815e0c-1342-4cc1-a3d5-02f0013f60ed?utm_referrer=explore,https://images.glints.com/unsafe/glints-dashboard.s3.amazonaws.com/company-logo/70d73e5bd3e9932ef853ea436b9da37a.jpeg
gl335,Account Executive Advertising,raya group,Digital Marketing,"Semarang Tengah, Semarang, Jawa Tengah, Indonesia",Penuh Waktu,Tidak ditampilkan,Rp3jt,Kurang dari setahun,"Marketing Communications, Digital Marketing, Teamwork, Team Leadership",SMA/SMK,,https://glints.com/id/opportunities/jobs/account-executive-advertising/4cd04f92-15a0-42e5-abc8-601826d9af8e?utm_referrer=explore,https://images.glints.com/unsafe/glints-dashboard.s3.amazonaws.com/company-logo/1847f4b5dff0565568ca593f0e9b8ca3.jpeg
gl336,Mobile Developer,Himalaya Indo Karya,Mobile Ui Design,"Serpong Utara, Tangerang Selatan, Banten, Indonesia",Penuh Waktu,Tidak ditampilkan,Rp5jt-Rp7jt,1 – 3 tahun,"Mobile App Development, React Native Mobile Apps, Rest Api & Json, iOS Development, Mobile Ui Design, Android Development",Diploma (D1 - D4),,https://glints.com/id/opportunities/jobs/mobile-developer/0378c3a2-c85d-4c53-b9c6-10c94cfcfaf8?utm_referrer=explore,https://images.glints.com/unsafe/glints-dashboard.s3.amazonaws.com/company-logo/05b894d984b7494e83150b42a0154418.png
gl337,Full Stack Developer,PT Berca Hardayaperkasa,Computer Science,"Gambir, Jakarta Pusat, DKI Jakarta, Indonesia",Penuh Waktu,Tidak ditampilkan,Tidak ditampilkan,1 – 3 tahun,"IT Support, Computer Science, Developer, Full Stack Developer, Database",Diploma (D1 - D4),"Deliver implementation and deployment in business application system, Perform testing and debugging to ensure integrity and reliability of the system or application, Maintenance database, Maintenance web server",https://glints.com/id/opportunities/jobs/full-stack-developer/e091da7e-10b9-4b7a-a279-a504e92d3c65?utm_referrer=explore,https://images.glints.com/unsafe/glints-dashboard.s3.amazonaws.com/company-logo/8c30a633faca77a9b46ec5c8036bdcdb.png
gl338,Personal Trainer,Osbond Gym Blok M,Gym Instructor,"Kebayoran Baru, Jakarta Selatan, DKI Jakarta, Indonesia",Penuh Waktu,Tidak ditampilkan,Tidak ditampilkan,1 – 3 tahun,"Gym Instructor, Fitness Personal Trainer, Good Communication Skills",SMA/SMK,,https://glints.com/id/opportunities/jobs/personal-trainer/86ef6b1f-e480-433c-8836-bff715f29a60?utm_referrer=explore,https://images.glints.com/unsafe/glints-dashboard.s3.amazonaws.com/company-logo/5414afb1ade2e3e5ab704c8512edd7c2.png
